transaction_id,transaction_reference,account_id,transaction_type,amount,transaction_date,transaction_status,remarks,hour,day_of_week,day_of_month,month,is_weekend,account_average_amount,account_std_amount,account_transaction_count,amount_deviation,is_anomaly
189,TXN00000189,128,Deposit,34066.21,2025-10-31 01:10:00,Success,Normal transaction,1,4,31,10,0,25218.45,17947.98,32,0.493,0
190,TXN00000190,405,Transfer,2472.14,2025-10-04 23:35:00,Success,Normal transaction,23,5,4,10,1,10041.11,5936.99,19,1.2749,0
191,TXN00000191,227,Deposit,27706.25,2025-11-09 06:20:00,Success,Normal transaction,6,6,9,11,1,26125.09,14777.95,27,0.107,0
192,TXN00000192,318,Deposit,7251.56,2025-03-14 06:13:00,Pending,Normal transaction,6,4,14,3,0,4850.27,2154.84,22,1.1144,0
193,TXN00000193,107,Transfer,4680.1,2025-07-12 17:01:00,Success,Normal transaction,17,5,12,7,1,12866.23,7334.16,17,1.1162,0
194,TXN00000194,81,Deposit,40604.83,2025-02-24 15:51:00,Success,Normal transaction,15,0,24,2,0,24397.24,13126.37,17,1.2347,0
195,TXN00000195,210,Withdrawal,5348.32,2025-12-09 04:18:00,Success,Normal transaction,4,1,9,12,0,5886.39,3671.92,26,0.1465,0
196,TXN00000196,119,Deposit,17800.19,2025-07-25 20:51:00,Success,Normal transaction,20,4,25,7,0,27543.89,14324.06,27,0.6802,0
197,TXN00000197,233,Deposit,20725.97,2025-06-19 23:22:00,Pending,Normal transaction,23,3,19,6,0,17151.67,9358.39,24,0.3819,0
198,TXN00000198,404,UPI,72337.38,2025-05-25 01:08:00,Success,Normal transaction,1,6,25,5,1,23592.53,14788.03,27,3.2962,0
199,TXN00000199,279,Deposit,19560.04,2025-04-19 11:46:00,Success,Normal transaction,11,5,19,4,1,19673.24,10085.63,17,0.0112,0
200,TXN00000200,424,Deposit,14458.36,2025-02-13 10:15:00,Success,Normal transaction,10,3,13,2,0,18788.09,6193.15,13,0.6991,0
201,TXN00000201,158,Transfer,14882.11,2025-07-30 03:50:00,Success,Normal transaction,3,2,30,7,0,18934.47,8253.43,19,0.491,0
202,TXN00000202,240,UPI,3032.35,2025-10-21 02:20:00,Pending,Normal transaction,2,1,21,10,0,6008.84,2935.02,22,1.0141,0
203,TXN00000203,257,Transfer,37001.15,2025-11-15 18:23:00,Success,Normal transaction,18,5,15,11,1,29119.13,14918.23,20,0.5283,0
204,TXN00000204,21,RTGS,9673.34,2025-08-23 16:58:00,Success,Normal transaction,16,5,23,8,1,18636.41,9725.08,28,0.9216,0
205,TXN00000205,14,Deposit,5931.24,2025-01-16 02:33:00,Failed,Normal transaction,2,3,16,1,0,8772.23,6741.72,21,0.4214,0
206,TXN00000206,345,NEFT,7892.16,2025-01-30 07:05:00,Success,Normal transaction,7,3,30,1,0,10149.77,5993.12,15,0.3767,0
207,TXN00000207,90,Withdrawal,15706.92,2025-11-19 00:31:00,Success,Normal transaction,0,2,19,11,0,15517.48,7764.69,15,0.0244,0
208,TXN00000208,93,IMPS,22994.49,2025-11-14 09:38:00,Success,Normal transaction,9,4,14,11,0,20190.94,14180.03,27,0.1977,0
209,TXN00000209,252,IMPS,17578.92,2025-12-09 06:01:00,Success,Normal transaction,6,1,9,12,0,10981.28,6040.86,27,1.0922,0
210,TXN00000210,171,Withdrawal,12917.57,2025-03-18 04:00:00,Success,Normal transaction,4,1,18,3,0,17373.45,8489.81,17,0.5249,0
211,TXN00000211,169,Withdrawal,1292.22,2025-12-27 18:56:00,Success,Normal transaction,18,5,27,12,1,1799.11,923.23,20,0.549,0
212,TXN00000212,484,Withdrawal,9266.78,2025-01-27 17:19:00,Success,Normal transaction,17,0,27,1,0,17386.4,14221.81,23,0.5709,0
213,TXN00000213,162,Deposit,12524.61,2025-03-26 09:52:00,Failed,Normal transaction,9,2,26,3,0,16564.83,7785.92,21,0.5189,0
214,TXN00000214,207,NEFT,3674.69,2025-01-01 20:06:00,Success,Normal transaction,20,2,1,1,0,2620.15,991.7,16,1.0634,0
215,TXN00000215,278,Withdrawal,329776.74,2025-02-09 11:17:00,Success,Unusually large transaction,11,6,9,2,1,16302.75,6297.31,19,49.7791,1
216,TXN00000216,186,Transfer,10038.18,2025-12-29 23:47:00,Success,Normal transaction,23,0,29,12,0,15638.52,10303.38,19,0.5435,0
217,TXN00000217,390,Deposit,32697.53,2025-07-14 11:08:00,Success,Unusual transaction time,1,0,14,7,0,27698.9,16744.62,22,0.2985,1
218,TXN00000218,475,Deposit,28303.72,2025-12-19 22:57:00,Success,Normal transaction,22,4,19,12,0,15663.77,6536.38,25,1.9338,0
219,TXN00000219,499,Transfer,30595.46,2025-06-24 06:01:00,Success,Normal transaction,6,1,24,6,0,24951.7,15456.14,24,0.3651,0
220,TXN00000220,160,Transfer,51490.28,2025-10-25 02:09:00,Success,Normal transaction,2,5,25,10,1,18229.06,12795.3,14,2.5995,0
221,TXN00000221,431,RTGS,2615.71,2025-12-03 00:23:00,Pending,Normal transaction,0,2,3,12,0,3781.21,1894.78,19,0.6151,0
222,TXN00000222,332,NEFT,9615.83,2025-12-29 21:44:00,Pending,Normal transaction,21,0,29,12,0,24829.91,12875.72,12,1.1816,0
223,TXN00000223,150,Transfer,2754.53,2025-07-19 02:26:00,Success,Normal transaction,2,5,19,7,1,6943.75,4252.75,17,0.9851,0
224,TXN00000224,248,IMPS,55062.89,2025-06-27 11:30:00,Success,Normal transaction,11,4,27,6,0,29458.98,13650.03,19,1.8757,0
225,TXN00000225,75,Withdrawal,25536.55,2025-04-10 09:39:00,Success,Normal transaction,9,3,10,4,0,19588.43,12826.3,20,0.4637,0
226,TXN00000226,142,UPI,6467.88,2025-10-30 03:38:00,Success,Normal transaction,3,3,30,10,0,8438.32,3932.44,19,0.5011,0
227,TXN00000227,404,Transfer,24202.18,2025-01-02 20:49:00,Success,Normal transaction,20,3,2,1,0,23592.53,14788.03,27,0.0412,0
228,TXN00000228,153,NEFT,2180.77,2025-12-23 13:05:00,Success,Normal transaction,13,1,23,12,0,4030.16,1549.15,15,1.1938,0
229,TXN00000229,229,Transfer,85817.24,2025-09-09 07:28:00,Success,Normal transaction,7,1,9,9,0,27281.83,19300.2,25,3.0329,0
230,TXN00000230,391,Transfer,26591.7,2025-11-28 13:43:00,Pending,Normal transaction,13,4,28,11,0,34046.16,19056.37,35,0.3912,0
231,TXN00000231,446,Deposit,25177.79,2025-06-23 21:25:00,Success,Normal transaction,21,0,23,6,0,31450.08,17277.53,18,0.363,0
232,TXN00000232,120,NEFT,20441.77,2025-10-27 02:48:00,Success,Normal transaction,2,0,27,10,0,15128.12,5052.57,16,1.0517,0
233,TXN00000233,382,Withdrawal,22891.17,2025-10-05 14:29:00,Success,Normal transaction,14,6,5,10,1,17252.67,7610.37,22,0.7409,0
234,TXN00000234,340,UPI,3276.55,2025-04-21 18:13:00,Success,Normal transaction,18,0,21,4,0,2712.93,1230.83,21,0.4579,0
235,TXN00000235,19,Deposit,7175.12,2025-08-30 18:01:00,Success,Normal transaction,18,5,30,8,1,13888.43,8255.22,19,0.8132,0
236,TXN00000236,448,NEFT,24569.88,2025-03-14 14:35:00,Success,Normal transaction,14,4,14,3,0,25111.29,16182.85,30,0.0335,0
237,TXN00000237,234,Deposit,35380.56,2025-04-15 23:17:00,Success,Normal transaction,23,1,15,4,0,15760.35,9222.66,17,2.1274,0
238,TXN00000238,336,IMPS,3139.35,2025-02-24 11:43:00,Success,Normal transaction,11,0,24,2,0,1692.19,762.9,20,1.8969,0
239,TXN00000239,497,Deposit,35546.83,2025-10-17 10:31:00,Success,Normal transaction,10,4,17,10,0,17800.42,7116.47,19,2.4937,0
240,TXN00000240,437,Withdrawal,1723.21,2025-10-04 17:08:00,Pending,Normal transaction,17,5,4,10,1,2060.57,1026.33,24,0.3287,0
241,TXN00000241,321,UPI,8098.11,2025-12-22 07:30:00,Success,Normal transaction,7,0,22,12,0,12138.21,6130.71,16,0.659,0
242,TXN00000242,19,Transfer,10341.84,2025-06-20 22:54:00,Success,Normal transaction,22,4,20,6,0,13888.43,8255.22,19,0.4296,0
243,TXN00000243,472,Deposit,25017.14,2025-06-15 15:36:00,Success,Normal transaction,15,6,15,6,1,31525.15,15351.65,22,0.4239,0
244,TXN00000244,223,IMPS,5102.08,2025-03-15 04:29:00,Success,Normal transaction,4,5,15,3,1,3786.56,1855.97,20,0.7088,0
245,TXN00000245,356,Deposit,6401.79,2025-01-22 01:53:00,Success,Normal transaction,1,2,22,1,0,17778.9,9450.76,21,1.2038,0
246,TXN00000246,408,Deposit,1775.45,2025-09-19 00:36:00,Success,Normal transaction,0,4,19,9,0,1012.88,467.85,23,1.63,0
247,TXN00000247,75,Deposit,16334.92,2025-10-28 01:07:00,Success,Normal transaction,1,1,28,10,0,19588.43,12826.3,20,0.2537,0
248,TXN00000248,406,Deposit,17744.48,2025-05-08 11:33:00,Success,Normal transaction,11,3,8,5,0,24177.11,16514.05,14,0.3895,0
249,TXN00000249,446,Withdrawal,13587.33,2025-06-25 08:48:00,Success,Normal transaction,8,2,25,6,0,31450.08,17277.53,18,1.0339,0
250,TXN00000250,299,Deposit,6343.02,2025-12-02 19:10:00,Success,Normal transaction,19,1,2,12,0,17687.71,9114.99,22,1.2446,0
251,TXN00000251,236,Deposit,28621.83,2025-01-07 20:13:00,Success,Normal transaction,20,1,7,1,0,20049.05,9802.91,17,0.8745,0
252,TXN00000252,239,RTGS,16985.38,2025-04-26 00:49:00,Success,Normal transaction,0,5,26,4,1,18991.02,8971.78,23,0.2236,0
253,TXN00000253,484,Withdrawal,7809.01,2025-08-06 20:05:00,Success,Normal transaction,20,2,6,8,0,17386.4,14221.81,23,0.6734,0
254,TXN00000254,218,UPI,9216.36,2025-11-29 15:47:00,Success,Normal transaction,15,5,29,11,1,24088.31,16676.29,19,0.8918,0
255,TXN00000255,102,IMPS,13378.44,2025-12-18 20:40:00,Success,Normal transaction,20,3,18,12,0,17616.6,9428.5,21,0.4495,0
256,TXN00000256,196,Transfer,22676.95,2025-08-04 10:44:00,Failed,Normal transaction,10,0,4,8,0,11964.42,8888.11,21,1.2053,0
257,TXN00000257,152,Deposit,5521.83,2025-10-16 05:12:00,Success,Normal transaction,5,3,16,10,0,6457.02,2522.51,21,0.3707,0
258,TXN00000258,290,NEFT,6551.42,2025-02-05 17:06:00,Success,Normal transaction,17,2,5,2,0,16948.98,11457.09,23,0.9075,0
259,TXN00000259,382,Withdrawal,15348.81,2025-07-28 09:36:00,Success,Normal transaction,9,0,28,7,0,17252.67,7610.37,22,0.2502,0
260,TXN00000260,118,Transfer,4364.63,2025-09-14 13:15:00,Success,Normal transaction,13,6,14,9,1,4968.04,2155.56,14,0.2799,0
261,TXN00000261,98,Transfer,2490.07,2025-04-10 14:23:00,Success,Normal transaction,14,3,10,4,0,12786.01,6796.89,17,1.5148,0
262,TXN00000262,463,Transfer,18225.63,2025-01-29 16:57:00,Success,Normal transaction,16,2,29,1,0,20936.41,10741.52,14,0.2524,0
263,TXN00000263,226,Deposit,5705.09,2025-09-23 16:24:00,Success,Normal transaction,16,1,23,9,0,7421.66,3395.48,25,0.5055,0
264,TXN00000264,47,RTGS,11933.21,2025-08-26 21:49:00,Success,Normal transaction,21,1,26,8,0,8115.43,2524.73,23,1.5122,0
265,TXN00000265,90,Deposit,33367.69,2025-09-24 09:49:00,Success,Normal transaction,9,2,24,9,0,15517.48,7764.69,15,2.2989,0
266,TXN00000266,468,Deposit,40472.96,2025-04-30 19:37:00,Success,Normal transaction,19,2,30,4,0,21495.3,15408.48,15,1.2316,0
267,TXN00000267,423,IMPS,2358.62,2025-08-03 21:58:00,Success,Normal transaction,21,6,3,8,1,3329.7,2008.96,13,0.4834,0
268,TXN00000268,174,NEFT,48243.89,2025-12-08 00:41:00,Pending,Unusually large transaction,0,0,8,12,0,6107.5,3240.61,14,13.0026,1
269,TXN00000269,73,UPI,2616.08,2025-06-14 06:54:00,Success,Normal transaction,6,5,14,6,1,789.14,523.16,23,3.4921,0
270,TXN00000270,371,UPI,3067.36,2025-10-17 09:16:00,Pending,Normal transaction,9,4,17,10,0,4631.7,3524.42,19,0.4439,0
271,TXN00000271,412,Transfer,23959.37,2025-03-07 18:09:00,Success,Normal transaction,18,4,7,3,0,28457.07,14840.35,14,0.3031,0
272,TXN00000272,8,Deposit,21435.0,2025-03-31 23:52:00,Success,Normal transaction,23,0,31,3,0,29461.98,18567.27,19,0.4323,0
273,TXN00000273,345,UPI,11444.71,2025-07-10 21:36:00,Success,Normal transaction,21,3,10,7,0,10149.77,5993.12,15,0.2161,0
274,TXN00000274,422,Transfer,18330.87,2025-09-28 11:58:00,Success,Normal transaction,11,6,28,9,1,22621.19,11252.39,25,0.3813,0
275,TXN00000275,120,Withdrawal,10003.1,2025-08-27 20:19:00,Success,Normal transaction,20,2,27,8,0,15128.12,5052.57,16,1.0143,0
276,TXN00000276,114,Transfer,15026.22,2025-12-05 01:39:00,Success,Normal transaction,1,4,5,12,0,21212.11,8782.33,20,0.7044,0
277,TXN00000277,155,Transfer,24208.39,2025-03-26 23:03:00,Success,Normal transaction,23,2,26,3,0,22633.49,11668.31,24,0.135,0
278,TXN00000278,485,Deposit,10988.0,2025-12-25 17:14:00,Success,Normal transaction,17,3,25,12,0,14576.89,6025.29,19,0.5956,0
279,TXN00000279,121,RTGS,13703.93,2025-04-09 18:54:00,Success,Normal transaction,18,2,9,4,0,22773.57,12552.96,22,0.7225,0
280,TXN00000280,190,UPI,6812.73,2025-11-02 04:46:00,Success,Normal transaction,4,6,2,11,1,6906.21,3071.83,20,0.0304,0
281,TXN00000281,373,Deposit,2445.67,2025-10-30 02:37:00,Success,Normal transaction,2,3,30,10,0,3470.34,2517.59,27,0.407,0
282,TXN00000282,427,Withdrawal,25881.96,2025-10-25 04:20:00,Pending,Normal transaction,4,5,25,10,1,12133.83,5838.49,20,2.3547,0
283,TXN00000283,144,Deposit,1831.65,2025-09-27 19:28:00,Success,Normal transaction,19,5,27,9,1,8398.76,4374.62,22,1.5012,0
284,TXN00000284,228,IMPS,18465.76,2025-09-22 02:23:00,Success,Normal transaction,2,0,22,9,0,13426.0,6922.32,24,0.728,0
285,TXN00000285,352,Withdrawal,42634.14,2025-09-19 04:16:00,Success,Normal transaction,4,4,19,9,0,26594.61,13576.58,31,1.1814,0
286,TXN00000286,142,Deposit,2131.99,2025-03-30 22:53:00,Pending,Normal transaction,22,6,30,3,1,8438.32,3932.44,19,1.6037,0
287,TXN00000287,422,Withdrawal,16436.53,2025-06-04 10:49:00,Success,Normal transaction,10,2,4,6,0,22621.19,11252.39,25,0.5496,0
288,TXN00000288,306,IMPS,19898.29,2025-02-06 19:55:00,Success,Normal transaction,19,3,6,2,0,28549.36,17290.52,18,0.5003,0
289,TXN00000289,125,IMPS,2805.55,2025-05-30 10:13:00,Success,Normal transaction,10,4,30,5,0,5900.92,2812.71,13,1.1005,0
290,TXN00000290,392,Transfer,6916.54,2025-06-07 06:01:00,Success,Normal transaction,6,5,7,6,1,11991.26,5683.18,18,0.8929,0
291,TXN00000291,120,Withdrawal,7445.37,2025-04-18 10:41:00,Success,Normal transaction,10,4,18,4,0,15128.12,5052.57,16,1.5206,0
292,TXN00000292,306,Deposit,63986.69,2025-04-16 08:36:00,Failed,Normal transaction,8,2,16,4,0,28549.36,17290.52,18,2.0495,0
293,TXN00000293,277,Deposit,33557.58,2025-05-08 01:33:00,Success,Normal transaction,1,3,8,5,0,26853.72,17408.27,23,0.3851,0
294,TXN00000294,444,Deposit,19280.79,2025-01-11 19:42:00,Success,Normal transaction,19,5,11,1,1,12557.34,5758.38,16,1.1676,0
295,TXN00000295,404,Deposit,30857.49,2025-08-24 18:18:00,Success,Normal transaction,18,6,24,8,1,23592.53,14788.03,27,0.4913,0
296,TXN00000296,136,Deposit,4524.24,2025-11-03 12:49:00,Success,Normal transaction,12,0,3,11,0,10105.63,7791.89,24,0.7163,0
297,TXN00000297,382,Deposit,13166.95,2025-11-23 10:10:00,Success,Normal transaction,10,6,23,11,1,17252.67,7610.37,22,0.5369,0
298,TXN00000298,263,Transfer,5146.51,2025-11-26 03:22:00,Success,Normal transaction,3,2,26,11,0,4601.04,2840.27,23,0.1921,0
299,TXN00000299,485,Transfer,96286.4,2025-08-08 15:22:00,Success,Unusually large transaction,15,4,8,8,0,14576.89,6025.29,19,13.5611,1
300,TXN00000300,494,Deposit,7562.08,2025-12-15 18:48:00,Success,Normal transaction,18,0,15,12,0,5547.5,2740.4,20,0.7351,0
301,TXN00000301,219,UPI,14383.44,2025-12-24 00:04:00,Success,Normal transaction,0,2,24,12,0,18901.13,11360.95,21,0.3977,0
302,TXN00000302,228,Deposit,8243.61,2025-02-28 19:54:00,Success,Normal transaction,19,4,28,2,0,13426.0,6922.32,24,0.7486,0
303,TXN00000303,76,Deposit,27146.26,2025-07-20 06:15:00,Success,Normal transaction,6,6,20,7,1,25982.71,16484.48,26,0.0706,0
304,TXN00000304,300,Transfer,3308.17,2025-08-25 19:01:00,Success,Normal transaction,19,0,25,8,0,3018.2,2437.65,21,0.119,0
305,TXN00000305,306,Transfer,20013.26,2025-11-27 09:15:00,Success,Normal transaction,9,3,27,11,0,28549.36,17290.52,18,0.4937,0
306,TXN00000306,221,Deposit,31428.89,2025-03-25 07:31:00,Success,Normal transaction,7,1,25,3,0,20173.1,12976.58,20,0.8674,0
307,TXN00000307,334,NEFT,1845.07,2025-06-06 13:48:00,Success,Normal transaction,13,4,6,6,0,4021.06,2790.03,21,0.7799,0
308,TXN00000308,455,Deposit,4524.43,2025-09-04 19:15:00,Success,Normal transaction,19,3,4,9,0,3948.68,1832.82,22,0.3141,0
309,TXN00000309,205,Withdrawal,21280.91,2025-03-11 05:44:00,Success,Normal transaction,5,1,11,3,0,16275.82,6448.32,22,0.7762,0
310,TXN00000310,161,UPI,8021.82,2025-09-30 13:23:00,Pending,Normal transaction,13,1,30,9,0,10222.22,4731.21,24,0.4651,0
311,TXN00000311,352,RTGS,25704.9,2025-02-18 21:14:00,Success,Normal transaction,21,1,18,2,0,26594.61,13576.58,31,0.0655,0
312,TXN00000312,44,Deposit,11446.66,2025-03-12 07:35:00,Success,Normal transaction,7,2,12,3,0,23685.43,12875.24,24,0.9506,0
313,TXN00000313,191,NEFT,4622.94,2025-02-13 16:14:00,Success,Normal transaction,16,3,13,2,0,2865.95,1268.41,19,1.3852,0
314,TXN00000314,288,Transfer,12460.89,2025-03-31 00:08:00,Success,Normal transaction,0,0,31,3,0,15463.9,7794.08,19,0.3853,0
315,TXN00000315,448,UPI,14220.95,2025-11-04 23:21:00,Success,Normal transaction,23,1,4,11,0,25111.29,16182.85,30,0.673,0
316,TXN00000316,370,Deposit,3916.18,2025-07-29 10:41:00,Success,Normal transaction,10,1,29,7,0,3244.61,2694.17,19,0.2493,0
317,TXN00000317,181,Deposit,6011.78,2025-06-04 21:52:00,Success,Normal transaction,21,2,4,6,0,13852.18,9313.25,26,0.8419,0
318,TXN00000318,247,Deposit,5065.12,2025-03-20 19:15:00,Success,Normal transaction,19,3,20,3,0,10278.54,4317.81,19,1.2074,0
319,TXN00000319,285,Withdrawal,6230.85,2025-07-22 20:19:00,Success,Normal transaction,20,1,22,7,0,14344.91,8130.57,22,0.998,0
320,TXN00000320,414,Withdrawal,20304.52,2025-01-20 02:49:00,Success,Unusual transaction time,0,0,20,1,0,17007.59,6784.04,21,0.486,1
321,TXN00000321,337,NEFT,10611.07,2025-07-14 17:59:00,Success,Normal transaction,17,0,14,7,0,27839.18,20361.27,21,0.8461,0
322,TXN00000322,140,UPI,63813.8,2025-08-13 23:53:00,Pending,Normal transaction,23,2,13,8,0,31674.22,27460.8,24,1.1704,0
323,TXN00000323,180,Deposit,1231.22,2025-04-15 07:30:00,Success,Normal transaction,7,1,15,4,0,4197.4,1735.67,15,1.709,0
324,TXN00000324,206,Deposit,1843.97,2025-01-23 07:46:00,Success,Normal transaction,7,3,23,1,0,857.43,491.99,24,2.0052,0
325,TXN00000325,272,Deposit,22851.83,2025-11-02 17:06:00,Success,Normal transaction,17,6,2,11,1,24356.38,13332.06,16,0.1129,0
326,TXN00000326,81,Withdrawal,20524.72,2025-08-25 05:00:00,Success,Normal transaction,5,0,25,8,0,24397.24,13126.37,17,0.295,0
327,TXN00000327,291,Transfer,924.26,2025-02-08 07:24:00,Success,Normal transaction,7,5,8,2,1,1478.38,811.85,25,0.6825,0
328,TXN00000328,387,Transfer,9228.85,2025-03-01 09:44:00,Success,Normal transaction,9,5,1,3,1,8487.34,5136.0,21,0.1444,0
329,TXN00000329,339,Withdrawal,11869.02,2025-11-18 21:16:00,Success,Normal transaction,21,1,18,11,0,14990.61,8910.38,17,0.3503,0
330,TXN00000330,111,UPI,13940.82,2025-03-24 21:06:00,Success,Normal transaction,21,0,24,3,0,9078.27,5806.73,30,0.8374,0
331,TXN00000331,57,Deposit,2841.07,2025-12-21 08:31:00,Success,Normal transaction,8,6,21,12,1,3384.93,2113.32,25,0.2574,0
332,TXN00000332,158,Deposit,20810.84,2025-10-15 19:43:00,Failed,Normal transaction,19,2,15,10,0,18934.47,8253.43,19,0.2273,0
333,TXN00000333,29,Deposit,12292.72,2025-08-08 11:41:00,Pending,Normal transaction,11,4,8,8,0,16623.33,7857.9,24,0.5511,0
334,TXN00000334,393,Deposit,9317.98,2025-07-06 01:31:00,Success,Normal transaction,1,6,6,7,1,9893.5,4695.39,27,0.1226,0
335,TXN00000335,62,Deposit,8466.61,2025-11-10 14:14:00,Success,Normal transaction,14,0,10,11,0,8406.53,4464.5,15,0.0135,0
336,TXN00000336,195,Transfer,3437.92,2025-06-17 13:28:00,Success,Normal transaction,13,1,17,6,0,8354.85,4120.69,24,1.1932,0
337,TXN00000337,427,UPI,5391.63,2025-09-15 21:31:00,Success,Normal transaction,21,0,15,9,0,12133.83,5838.49,20,1.1548,0
338,TXN00000338,442,UPI,37132.46,2025-11-14 15:29:00,Success,Normal transaction,15,4,14,11,0,27823.49,14780.51,21,0.6298,0
339,TXN00000339,472,Deposit,26652.65,2025-08-16 23:07:00,Success,Normal transaction,23,5,16,8,1,31525.15,15351.65,22,0.3174,0
340,TXN00000340,294,Withdrawal,8427.27,2025-11-01 03:43:00,Success,Normal transaction,3,5,1,11,1,10164.86,5725.59,30,0.3035,0
341,TXN00000341,208,Deposit,16926.54,2025-08-25 11:44:00,Success,Normal transaction,11,0,25,8,0,22236.86,13198.62,21,0.4023,0
342,TXN00000342,486,Transfer,27334.85,2025-09-21 11:50:00,Success,Normal transaction,11,6,21,9,1,22094.0,12580.1,24,0.4166,0
343,TXN00000343,433,Deposit,11627.46,2025-11-14 05:59:00,Success,Normal transaction,5,4,14,11,0,17965.95,9915.73,17,0.6392,0
344,TXN00000344,269,Deposit,6066.35,2025-08-14 22:26:00,Success,Normal transaction,22,3,14,8,0,9509.56,5236.12,26,0.6576,0
345,TXN00000345,114,Withdrawal,22607.55,2025-05-03 10:19:00,Success,Normal transaction,10,5,3,5,1,21212.11,8782.33,20,0.1589,0
346,TXN00000346,325,Deposit,13950.71,2025-05-22 04:42:00,Success,Normal transaction,4,3,22,5,0,34713.48,16879.51,23,1.2301,0
347,TXN00000347,179,Withdrawal,29353.29,2025-04-18 13:04:00,Success,Normal transaction,13,4,18,4,0,31813.82,25881.29,19,0.0951,0
348,TXN00000348,75,Deposit,6985.16,2025-05-07 08:06:00,Success,Unusual transaction time,1,2,7,5,0,19588.43,12826.3,20,0.9826,1
349,TXN00000349,390,UPI,35696.47,2025-02-24 20:53:00,Success,Normal transaction,20,0,24,2,0,27698.9,16744.62,22,0.4776,0
350,TXN00000350,396,Transfer,30220.92,2025-12-04 20:10:00,Success,Normal transaction,20,3,4,12,0,33374.31,27899.31,22,0.113,0
351,TXN00000351,390,Transfer,23332.16,2025-08-24 08:28:00,Success,Normal transaction,8,6,24,8,1,27698.9,16744.62,22,0.2608,0
352,TXN00000352,322,Withdrawal,30916.0,2025-11-17 05:24:00,Success,Unusual transaction time,3,0,17,11,0,20749.05,11052.52,25,0.9199,1
353,TXN00000353,227,Transfer,60829.87,2025-07-20 00:16:00,Success,Normal transaction,0,6,20,7,1,26125.09,14777.95,27,2.3484,0
354,TXN00000354,181,Transfer,15471.71,2025-08-15 00:46:00,Success,Normal transaction,0,4,15,8,0,13852.18,9313.25,26,0.1739,0
355,TXN00000355,20,Deposit,2773.96,2025-07-29 01:02:00,Success,Normal transaction,1,1,29,7,0,8503.14,3976.71,17,1.4407,0
356,TXN00000356,443,IMPS,4783.74,2025-03-07 18:02:00,Success,Normal transaction,18,4,7,3,0,7589.83,4649.73,13,0.6035,0
357,TXN00000357,260,Withdrawal,2043.01,2025-01-30 20:55:00,Success,Normal transaction,20,3,30,1,0,3471.46,2135.04,30,0.669,0
358,TXN00000358,415,Transfer,16210.98,2025-05-18 01:43:00,Success,Normal transaction,1,6,18,5,1,18300.59,9371.59,22,0.223,0
359,TXN00000359,244,Transfer,12720.69,2025-02-15 01:19:00,Success,Normal transaction,1,5,15,2,1,11639.03,9094.16,19,0.1189,0
360,TXN00000360,416,RTGS,7706.39,2025-09-08 02:00:00,Failed,Normal transaction,2,0,8,9,0,13683.16,7180.28,23,0.8324,0
361,TXN00000361,44,Transfer,25242.58,2025-05-06 15:41:00,Success,Normal transaction,15,1,6,5,0,23685.43,12875.24,24,0.1209,0
